Date,kr_equity,samsung,hynix,sk,hanmi,tes,wonik,mobis,spy,efa,xli,ief,tip,gld,dbc,bil,gc,cl,usd_cash,krw_cash,ktb
2007-02-28,0.04496239137778679,-0.017241138485672214,-0.0016025464309586956,,0.05303064880140029,,,0.02228040095198902,-0.01477898587367199,0.0037167816547234445,-0.0063125829434406144,0.025585425376861926,0.024824345623195354,0.030511649444643796,0.05604005543746937,,0.031753699859096374,0.06802418090910645,0.009025073486131019,0.004034270873583212,0.005700000000000008
2007-03-31,0.026092369408128563,-0.012280533284159234,0.04012822063932431,,0.1669060073473705,,,0.03589773421328557,0.015684739310683815,0.033161734679255206,0.012201110676377303,0.002662623418284271,0.007319340435118171,-0.007127204259523956,0.01081993648766244,,-0.005550432980725661,0.0703466111291704,0.008055687001034872,0.004026298203094747,0.007674999999999961
2007-04-30,0.06299654118018808,0.0195379871928969,-0.010802351801016075,,-0.030825962872621848,,,-0.0705447363375411,0.04226838493884477,0.03546947258119748,0.0443816775475363,0.004112051437646924,0.004690469572562028,0.01855424690601004,0.005530489165437746,,0.024402624666734596,-0.0043656744051890906,0.0019059262186329473,0.004034270873583212,-0.002383333333333311
2007-05-31,0.10413284894052025,-0.06794435458436299,-0.10296413518360159,,0.23282463456737368,,,0.12117217475316955,0.034875222297281905,0.024569391607584645,0.05285394834154378,-0.013024147718215806,-0.012202661041227358,-0.022200409503773,-0.0014245756908397578,,-0.027757713978117105,-0.024970946862358234,0.004674446763288431,0.004105993588470858,-0.0032749999999999715
2007-06-30,0.0263482947648013,0.05885524989100821,0.1599998903806259,,0.2177503254822135,,,0.04275484417032227,-0.025041009497869693,-0.01375040489649193,-0.010308317225567687,-0.01520270559725967,-0.012700200759351077,-0.029747958558408616,-0.003206017319243748,-0.0062545548628407666,-0.0298848728059965,0.09252512193723317,-0.006804866050670988,0.004098027180359898,-0.008650000000000026
2007-07-31,0.11003071036997672,0.08480550664455833,0.1274365506937678,,0.11440631230283649,,,0.13895221884796816,-0.03248766192859709,-0.02409173878292259,0.008250940937859275,0.02132610284107095,0.02176431328772388,0.022406225293253756,0.017827691932844836,0.0027760386978701312,0.027757366269667738,0.1051916831065054,0.002702497563389583,0.004113959301397019,0.002566666666666679
2007-08-31,-0.02980103202884729,-0.037459586179605764,-0.10239373711953181,,-0.03422015192333372,,,0.010000130075061398,0.031165221366157292,0.011649722904424342,0.018358102262436615,0.041139149341464565,0.02646955633821091,0.029396690949153204,-0.0013369118437477345,0.022435180063198334,0.027412328041095835,-0.03618301308619387,0.021424819479327395,0.004241316266458295,0.009600000000000004
2007-09-30,0.04034802834457499,-0.027072313564415196,-0.07259257426254928,,-0.06299232491084061,,,-0.03861391597723607,0.010215978119284763,0.024280445519813787,0.01864289170755007,-0.02657728545979532,-0.014980746695257396,0.07476262712587478,0.06418005115885328,-0.025588572020418976,0.07343354564153448,0.07265810617615087,-0.024486607890607637,0.004344663139834726,-0.0004833333333333382
2007-10-31,0.062062398984444905,-0.04347882060809971,-0.20127784053575126,,-0.02521013730291799,,,-0.07415035678855864,-0.0005568638698807415,0.0279717457850015,-0.026656583374630838,-0.0033140078734406053,-0.0024356750619614065,0.05461091916545047,0.06990360698084075,-0.01005458028471995,0.051378127732908174,0.14147367870934735,-0.010849451108043584,0.004344663139834726,0.002600000000000012
2007-11-30,-0.0756805712974303,0.027273320757180475,0.03599991427766436,,-0.1784481597799874,,,-0.041157011434355795,-0.016495200630473494,-0.013940859438296593,-0.005881858967991094,0.06454495307336372,0.0652649792282547,0.006215855692478067,0.016759926491993316,0.027179422224191008,0.010473676545765143,-0.039858392736810355,0.025715040649348042,0.004416142510483834,0.002133333333333296
2007-12-31,-0.0034037225168874483,-0.002947302789382711,0.03620163189391623,,-0.046094031000028735,,,0.0263471109766642,-0.003861786478328355,-0.022553542994799614,0.00613767824328737,0.007992285912691965,0.008110772891107398,0.07445688037279563,0.07502656849949862,0.009857348229174834,0.07536070956688357,0.09004818290006056,0.010081545659204494,0.004654003787317951,-0.005824999999999988
2008-01-31,-0.1423616399354005,0.07014401454845731,0.0019268395935885252,,-0.1284916383456569,,,-0.10894471900045655,-0.04539006067963569,-0.06368887643461185,-0.04000227767961695,0.05013816846324737,0.05234212134473548,0.12619663033486583,0.045659736632362335,0.020035050835726542,0.12289047735989267,-0.028737416774011648,0.017611184747627018,0.00471732897177124,0.017850000000000026
2008-02-29,0.05476203839037111,-0.05882320876045832,-0.05576922626135716,,-0.039743663554797526,,,-0.06177585447898515,-0.02934087775944716,-0.01378396559309536,-0.023788355244575565,0.008758072300242947,0.01058438567434683,0.048518752524483455,0.10746180484263546,-0.0019606204160190766,0.04975520545568446,0.10598677307581239,-0.0021208554382600164,0.004296979118938893,0.018633333333333318
2008-03-31,-0.0032077680236144166,0.11249986054046168,0.13441940488666004,,-0.0427234859757446,,,0.058984758552451666,0.04858665142996488,0.06248148690621069,0.0964629120193905,0.07219726257889669,0.05656754129971042,-0.0054257771301703395,0.048376473489892824,0.060517650217807084,-0.0027940815560388854,0.055347116041080335,0.059165941992074256,0.004273127766158069,0.0003999999999999898
2008-04-30,0.07254148713604883,0.14125188555964097,-0.03770191364039932,,0.07531377690518837,,,0.1904143528207145,0.058347554926262646,0.0651344123915949,0.03990976833915982,-0.01422143463142278,-0.00394005913234996,-0.03181376104153155,0.07120032579093238,0.009537607245359236,-0.048679939486644286,0.12834361884361334,0.01131991488121753,0.004376438657516468,0.013966666666666697
2008-05-31,0.01579422655766763,0.04219424235195324,0.15671643771001276,,-0.04798966517719683,,,-0.0010876032304835137,0.04215530502812448,0.03882395984907716,0.03570220565156057,0.008387689945960286,0.027732501029254175,0.03611443266419068,0.09755040649506586,0.02762222903590139,0.05578829915124861,0.15231885380738297,0.028205490895536478,0.004360552280962882,-0.012191666666666687
2008-06-30,-0.094375303030343,-0.15591055761563155,-0.19354832631943952,,-0.11035432139787504,-0.3210863339684352,,-0.07734252952622522,-0.06852638419159274,-0.07288879722850639,-0.10580729481224382,0.02806928260130781,0.034610712921020914,0.06233262935354622,0.12245099235975676,0.01879816425453118,0.06098299550754982,0.11738595507336536,0.017855142886350484,0.004360552280962882,-0.014916666666666635
2008-07-31,-0.04666273487358194,-0.09760012060968148,-0.1340002161567413,,-0.217457849056518,-0.10823543125230228,,0.04722565060057038,-0.04242993270354767,-0.06582958871498801,-0.026076836135630055,-0.026784772208314767,-0.039637771842407354,-0.04770222468502394,-0.1282581174651689,-0.03193564705455565,-0.04657948403095158,-0.14362428731702104,-0.03244084320414142,0.004487565969698792,-0.002091666666666694
2008-08-31,-0.0742703586899934,-0.08510630318599555,-0.10392603848565163,,-0.2690802080985746,-0.2981528473461591,,0.025930422278800824,0.09351899230070737,0.03113592754679062,0.10640694922059035,0.09331747001626578,0.08528618266073784,-0.023183265474242765,0.00650710494225315,0.07772309391033527,-0.022809487075183155,0.0020653160931565218,0.07838240321215695,0.004685671867687535,0.011024999999999998
2008-09-30,-0.01650825633142869,0.04457355641091976,-0.0025772656087603707,,0.17001341775836742,-0.08270699801290549,,0.009889635755065518,0.0027008410161248886,-0.019646539163749144,-0.026682045691413636,0.10539306751536026,0.062424525825194754,0.15246477270837833,-0.006504330236317801,0.11257249564865424,0.16687835194068246,-0.03513731835551026,0.10777280020049407,0.004701501791267937,0.0009249999999999892
2008-10-31,-0.23009399572164677,-0.02226333493360655,-0.4573645145419114,,-0.34897023317890796,-0.5426229494600318,,-0.204570113352038,-0.10670530354130858,-0.1528906766715843,-0.12519700937751066,0.060819712241965584,-0.016509253788396294,-0.10264981766126036,-0.19832842813339613,0.06756465220422392,-0.12261039451299893,-0.2790113845038744,0.07044015996125452,0.004891247198025583,0.027991666666666665
2008-11-30,-0.03198280897476555,-0.07779881947000566,-0.28666647076727625,,0.12478036436304607,0.08064544791521988,,-0.15321471120796848,0.05935850288694544,0.06606068254798125,0.04501008925267613,0.22689954717661598,0.1485973830690639,0.2817777464066218,-0.0022001035877131647,0.13804181912183355,0.2965068180895336,-0.08605343415254818,0.1386321305994851,0.004566859904807208,-0.005391666666666676
2008-12-31,0.04622851146291643,-0.061728519854582053,-0.028359717698816844,,-0.06276731258779555,0.16583705517453384,,0.03561842131770376,-0.1454674939273103,-0.07870896381040482,-0.13407256942016343,-0.11012394039554141,-0.09872170785732193,-0.08832108364078617,-0.18136295020146542,-0.1534995220364963,-0.0838762789586237,-0.30658770610725794,-0.1536760596950183,0.0038187639418887365,0.04777500000000002
2009-01-31,0.034723561437039835,0.08425688903625606,0.3343284501310311,,0.26379311454879795,0.03840691059555179,,0.03328060035905289,0.017566307617630894,-0.043630484322867646,-0.02441514942788503,0.06550532665614117,0.10815078027696412,0.16997289373379876,0.059419513006362834,0.1107763268424995,0.16342534775928952,0.03601688207172926,0.10880071151110937,0.0026445278387947635,0.026558333333333354
2009-02-28,-0.08400867370867979,-0.02453957420688191,-0.03355674510333606,,-0.08049104536744733,-0.16301367736412598,,0.14263806707568372,-0.008154412407863965,-0.004183646507104344,-0.07800313052364471,0.10308204901881957,0.08682834364018643,0.1273128086310611,0.048689304456393856,0.11119991858593736,0.12826519676129222,0.1933654761196475,0.11147957573919198,0.0022226272943570713,-0.0373166666666667
2009-03-31,0.13598747356270582,0.19077560007662142,0.42939780865864496,,0.5341244710003794,0.24386285749488534,,0.06845618150770694,-0.026556476971263066,-0.026017978462587577,-0.022188111569865554,-0.07164211337953275,-0.04834763164071243,-0.12421485265557797,-0.059568881618635605,-0.10147688401877175,-0.11945653825735048,-0.003047803455430431,-0.10126844068577012,0.0020190930200914003,0.017866666666666708
2009-04-30,-0.04858420496485394,0.04225370184723465,0.16599183270756046,,0.10638319741866309,0.2013157701162096,,0.23366830374195469,0.021796994316616303,0.036524173487080924,0.09739837958629494,-0.09605609560763484,-0.08722614770234838,-0.10152920068477267,-0.07146977939551791,-0.06997288794195267,-0.10267747100797986,-0.043214303082200756,-0.07044356230116267,0.0019946383202138485,0.007641666666666627
2009-05-31,0.016383928706574347,-0.05743266811540937,-0.10416662100468854,,-0.14335682450453813,0.04928789115172805,,0.20162922361886304,0.03526619318381452,0.1071204651878821,0.010905230507455954,-0.0422259964657109,-0.002377973143194434,0.07817689090135493,0.1371915405630597,-0.02180094351373929,0.07483652740427815,0.268726747972321,-0.02180162245922379,0.0019864852944315725,-0.003416666666666638
2009-06-30,0.0022236793298944235,0.061823101500557476,0.058139234586465305,,0.02857153744069052,-0.04384137492527351,,-0.05508446253619881,0.017331591777043354,0.003696471493101816,0.0006488052059163696,0.012327046378092232,0.0200154873749554,-0.03512357589822135,-0.00873319489224278,0.017866123386276245,-0.03577191221336673,0.07295915230296512,0.01815113442418692,0.0019864852944315725,-0.00629166666666669
2009-07-31,0.13539849423937977,0.22297290294305339,0.2893779892177708,,0.011904806006888702,0.021834076088925736,,0.161434867744213,0.032807432867127506,0.057612340306478105,0.04513406900472572,-0.030903538596042557,-0.03805226842461207,-0.016023394953816883,-0.02105134535638742,-0.03950478431151738,-0.011321100508749793,-0.044947509921862694,-0.0387566989703344,0.0019864852944315725,0.008383333333333343
2009-08-31,0.02056823990572565,0.06491719859113743,0.24715874655750292,,0.1470587986810279,-0.07799135932526413,,0.023165793887745867,0.05932154801593814,0.06758712350993434,0.07035400532040859,0.02938377909990053,0.03018042664916898,0.022131731913606734,-0.01965140633999496,0.022297570610079642,0.019442158504332063,0.02908646710289564,0.02169512456234446,0.002043541156630635,-0.008683333333333359
2009-09-30,0.06333967941794927,0.0570685776511779,-0.0979497368938187,,0.037606730589425874,0.33256059545683114,,0.24905687332860094,-0.02735813159070377,-0.025002341369714354,-0.005865363180662553,-0.050103015376979476,-0.0416617201849524,-0.005852992271946134,-0.0627884764365344,-0.06041831650546692,-0.005095756401719331,-0.05193689421847836,-0.06057433252502731,0.0021738205225525498,0.00753333333333335
2009-10-31,-0.057761848808368654,-0.112883429086157,-0.08838415593508919,,-0.1515649380927533,-0.10869566747590753,,-0.03021147946266345,-0.009365090090419859,-0.015437587201627023,-0.030210137706285667,0.008661530627720015,0.02161519886563923,0.04765612661660046,0.08010743925806518,0.010097896663059824,0.04181825568515696,0.10146063796464233,0.010091587634129429,0.0022957884655714356,0.000983333333333337
2009-11-30,-0.010057366848899019,-0.00414924757351276,0.022160641139804094,,0.0640776233325131,0.12682931596554248,,-0.07165099600076297,0.03930919082220363,0.017384135633764286,0.0649343730321601,-0.001256512853301861,0.006400079206347442,0.10417555266588163,0.023401548835945363,-0.021409057793855824,0.11214044703358939,-0.017443845858964302,-0.020963034297431626,0.0022957884655714356,0.0075416666666666835
2009-12-31,0.09216283123151947,0.12039941129845477,0.27776559200853446,-0.06276145069003514,0.245201231249643,0.0952382078738312,,0.15625375713222378,0.010759218702287798,-0.0011470733424663315,0.008418585018888924,-0.05185254751554891,-0.02890629346257101,-0.07962970807228886,-0.009794103531600262,-0.00788278224332406,-0.08031893963986425,0.01850940473523144,-0.008144105365353926,0.002320162474192866,0.008491666666666677
2010-01-31,-0.05271324732146976,-0.01877351150204387,-0.017278364325554185,0.1696428906758174,-0.14285697247051177,0.08300410400831093,,-0.13450255785986953,-0.030398758999478415,-0.04479512201937741,-0.008676230126002715,0.03001565087108249,0.021565790771004734,-0.006489964121848435,-0.07270717851940156,0.00616799212624719,-0.005040189869660594,-0.07586209969862734,0.006226666437074702,0.0023688909406458514,0.0024249999999999767
2010-02-28,-0.009586204302615031,-0.05102056027509905,-0.07692307692307687,0.11641195538405058,0.006944356339446678,-0.06934330209049211,,0.0033780687761313377,0.03404394896072138,0.005437424573879079,0.056233550282291045,0.006090622981478555,-0.010304780310431139,0.03560167237775791,0.044305418308310474,0.002544286877673718,0.0354477190994118,0.09589933648057247,0.002859018820349446,0.0023688909406458514,0.0069583333333333355
2010-03-31,0.06610013092839995,0.09946261074879037,0.27142826532611286,0.059829108201102876,0.25344825273706495,0.003921670706637181,,0.01010087830630102,0.033658431153502644,0.03655711495054992,0.059040375605282414,-0.03595601383673819,-0.025714682955047752,-0.029932576314010362,-0.0301943099309101,-0.02565872929368962,-0.030015079236298203,0.024489369369645297,-0.025537020282315415,0.002328285695076815,0.023416666666666655
2010-04-30,0.02978353418801949,0.03789692106702214,0.06367035852689007,0.0661291202232801,0.19257212644677013,0.238281183301281,,0.24000003131442704,-0.005797051370371897,-0.04840226221041388,0.020738105719717126,-0.004762893486055075,0.0036791728304155225,0.036658396831082074,0.017352609478865855,-0.021370671730351787,0.03780131293081812,0.006992537748108374,-0.020817382015367203,0.002067982733513718,0.00459999999999998
2010-05-31,-0.06100249707627914,-0.08598333110198264,-0.11443641051003095,0.08925857198470188,-0.17070350693066072,-0.0662461182044839,,0.0698926207701982,-0.002929435037353101,-0.03810218789150155,-0.0156379793183955,0.11490132880936588,0.08520723397827767,0.1161799341179881,-0.026778255192120404,0.08360272813047143,0.11259251762003686,-0.07000415014867134,0.08326552083469663,0.0020190930200914003,0.002091666666666679
