Date,close
2013-08-31,24343.830078125
2013-09-30,26067.28125
2013-10-31,27532.22265625
2013-11-30,30505.1796875
2013-12-31,31711.60546875
2014-01-31,32616.416015625
2014-02-28,33391.9765625
2014-03-31,31022.22265625
2014-04-30,34598.39453125
2014-05-31,38045.30078125
2014-06-30,41836.9140625
2014-07-31,39165.5546875
2014-08-31,39122.46875
2014-09-30,40285.80078125
2014-10-31,40889.01171875
2014-11-30,41406.05078125
2014-12-31,41411.85546875
2015-01-31,41325.13671875
2015-02-28,40414.51171875
2015-03-31,39503.8828125
2015-04-30,40024.234375
2015-05-31,44317.19921875
2015-06-30,36685.2734375
2015-07-31,32175.498046875
2015-08-31,31048.056640625
2015-09-30,29096.7109375
2015-10-31,26625.009765625
2015-11-30,27405.546875
2015-12-31,27106.994140625
2016-01-31,24065.7265625
2016-02-29,26445.84765625
2016-03-31,24815.015625
2016-04-30,24815.015625
2016-05-31,25299.861328125
2016-06-30,28561.517578125
2016-07-31,30324.576171875
2016-08-31,32131.701171875
2016-09-30,35437.44140625
2016-10-31,36142.6640625
2016-11-30,37817.56640625
2016-12-31,39929.1171875
2017-01-31,47968.54296875
2017-02-28,41715.6640625
2017-03-31,45110.08984375
2017-04-30,48236.52734375
2017-05-31,50916.33203125
2017-06-30,60206.33203125
2017-07-31,58955.75390625
2017-08-31,61278.25
2017-09-30,74052.0
2017-10-31,73426.703125
2017-11-30,68603.0546875
2017-12-31,69271.1875
2018-01-31,66554.6484375
2018-02-28,69542.8046875
2018-03-31,73617.6015625
2018-04-30,76515.2265625
2018-05-31,84574.234375
2018-06-30,77601.8359375
2018-07-31,78145.140625
2018-08-31,75156.9453125
2018-09-30,66192.4609375
2018-10-31,61755.47265625
2018-11-30,63023.1953125
2018-12-31,56185.37890625
2019-01-31,68629.7421875
2019-02-28,65007.8828125
2019-03-31,68908.3671875
2019-04-30,73366.03125
2019-05-31,60643.07421875
2019-06-30,64543.53515625
2019-07-31,71415.8125
2019-08-31,71880.1484375
2019-09-30,76337.8125
2019-10-31,76152.078125
2019-11-30,75130.5546875
2019-12-31,88320.8125
2020-01-31,87757.6484375
2020-02-29,82501.578125
2020-03-31,78184.1015625
2020-04-30,78559.5234375
2020-05-31,76494.65625
2020-06-30,79873.546875
2020-07-31,77714.8125
2020-08-31,70487.7109375
2020-09-30,78841.1015625
2020-10-31,74992.90625
2020-11-30,91512.0078125
2020-12-31,112360.46875
2021-01-31,116153.2421875
2021-02-28,134168.859375
2021-03-31,125635.1328125
2021-04-30,121368.265625
2021-05-31,120420.109375
2021-06-30,120894.1875
2021-07-31,106671.3359375
2021-08-31,100982.203125
2021-09-30,97663.546875
2021-10-31,97663.546875
2021-11-30,108093.6328125
2021-12-31,125731.484375
2022-01-31,115653.78125
2022-02-28,118053.2265625
2022-03-31,113538.1640625
2022-04-30,108246.1328125
2022-05-31,103916.2890625
2022-06-30,87835.5859375
2022-07-31,94495.640625
2022-08-31,91889.546875
2022-09-30,80507.7265625
2022-10-31,80120.2421875
2022-11-30,82348.484375
2022-12-31,72944.6171875
2023-01-31,86074.65625
2023-02-28,86950.0
2023-03-31,86470.4296875
2023-04-30,87348.796875
2023-05-31,105989.71875
2023-06-30,112726.953125
2023-07-31,120750.9296875
2023-08-31,119185.28125
2023-09-30,112526.234375
2023-10-31,114095.90625
2023-11-30,131362.328125
2023-12-31,139114.546875
2024-01-31,132429.140625
2024-02-29,153566.671875
2024-03-31,180213.25
2024-04-30,171547.265625
2024-05-31,186318.828125
2024-06-30,233193.734375
2024-07-31,191879.484375
2024-08-31,171271.6875
2024-09-30,172445.078125
2024-10-31,184000.65625
2024-11-30,157926.5
2024-12-31,171753.71875
2025-01-31,196741.453125
2025-02-28,189067.03125
2025-03-31,189564.0625
2025-04-30,176442.6875
2025-05-31,203649.015625
2025-06-30,290784.90625
2025-07-31,272361.875
2025-08-31,268267.5
2025-09-30,346553.78125
2025-10-31,557477.875
2025-11-30,528935.375
2025-12-31,649692.3125
2026-01-31,907174.0625
2026-02-28,1060822.625
2026-03-31,806865.0625
2026-04-30,1285785.0
2026-05-31,2333000.0
2026-06-30,2650000.0
2026-07-31,1718000.0
2026-08-31,1730000.0
