Date,close
2000-10-31,746.7999877929688
2000-11-30,672.5999755859375
2000-12-31,525.7999877929688
2001-01-31,843.5999755859375
2001-02-28,767.5999755859375
2001-03-31,684.2999877929688
2001-04-30,789.7000122070312
2001-05-31,813.5
2001-06-30,768.7000122070312
2001-07-31,680.9000244140625
2001-08-31,618.4000244140625
2001-09-30,516.4000244140625
2001-10-31,625.5
2001-11-30,705.2000122070312
2001-12-31,722.0999755859375
2002-01-31,773.5999755859375
2002-02-28,787.0999755859375
2002-03-31,927.2999877929688
2002-04-30,733.4000244140625
2002-05-31,697.7999877929688
2002-06-30,608.5
2002-07-31,586.2000122070312
2002-08-31,591.0999755859375
2002-09-30,467.1000061035156
2002-10-31,480.5
2002-11-30,519.0
2002-12-31,443.6000061035156
2003-01-31,433.8999938964844
2003-02-28,417.79998779296875
2003-03-31,377.70001220703125
2003-04-30,428.0
2003-05-31,471.79998779296875
2003-06-30,497.5
2003-07-31,493.29998779296875
2003-08-31,495.3999938964844
2003-09-30,448.6000061035156
2003-10-31,463.79998779296875
2003-11-30,458.3999938964844
2003-12-31,448.70001220703125
2004-01-31,441.45001220703125
2004-02-29,428.67999267578125
2004-03-31,434.1600036621094
2004-04-30,453.4700012207031
2004-05-31,400.9200134277344
2004-06-30,385.17999267578125
2004-07-31,331.2099914550781
2004-08-31,355.6600036621094
2004-09-30,362.0799865722656
2004-10-31,357.0400085449219
2004-11-30,373.42999267578125
2004-12-31,380.3299865722656
2005-01-31,472.95001220703125
2005-02-28,498.3800048828125
2005-03-31,455.0299987792969
2005-04-30,424.3999938964844
2005-05-31,471.4800109863281
2005-06-30,503.2099914550781
2005-07-31,546.6799926757812
2005-08-31,503.95001220703125
2005-09-30,571.9500122070312
2005-10-31,587.4600219726562
2005-11-30,712.3900146484375
2005-12-31,701.7899780273438
2006-01-31,690.239990234375
2006-02-28,682.3599853515625
2006-03-31,665.2100219726562
2006-04-30,685.4400024414062
2006-05-31,630.5
2006-06-30,590.6799926757812
2006-07-31,557.6599731445312
2006-08-31,572.8300170898438
2006-09-30,600.4199829101562
2006-10-31,586.0999755859375
2006-11-30,622.1699829101562
2006-12-31,606.1500244140625
2007-01-31,576.3699951171875
2007-02-28,600.9299926757812
2007-03-31,648.989990234375
2007-04-30,675.8800048828125
2007-05-31,747.8699951171875
2007-06-30,778.6900024414062
2007-07-31,811.52001953125
2007-08-31,775.1300048828125
2007-09-30,794.5599975585938
2007-10-31,810.0700073242188
2007-11-30,741.8400268554688
2007-12-31,704.22998046875
2008-01-31,608.8400268554688
2008-02-29,655.9400024414062
2008-03-31,644.4500122070312
2008-04-30,647.02001953125
2008-05-31,652.1500244140625
2008-06-30,590.1900024414062
2008-07-31,539.4400024414062
2008-08-31,470.2799987792969
2008-09-30,440.7699890136719
2008-10-31,308.0299987792969
2008-11-30,307.4800109863281
2008-12-31,332.04998779296875
2009-01-31,364.8999938964844
2009-02-28,363.2099914550781
2009-03-31,421.44000244140625
2009-04-30,500.9800109863281
2009-05-31,528.7999877929688
2009-06-30,485.1499938964844
2009-07-31,504.3500061035156
2009-08-31,514.7000122070312
2009-09-30,505.94000244140625
2009-10-31,486.4599914550781
2009-11-30,464.32000732421875
2009-12-31,513.5700073242188
2010-01-31,496.57000732421875
2010-02-28,507.0299987792969
2010-03-31,515.739990234375
2010-04-30,523.75
2010-05-31,489.4200134277344
2010-06-30,489.9800109863281
2010-07-31,481.45001220703125
2010-08-31,464.7099914550781
2010-09-30,492.75
2010-10-31,526.4500122070312
2010-11-30,498.3900146484375
2010-12-31,510.69000244140625
2011-01-31,521.3800048828125
2011-02-28,504.4599914550781
2011-03-31,525.4199829101562
2011-04-30,511.0
2011-05-31,484.5400085449219
2011-06-30,479.54998779296875
2011-07-31,536.0499877929688
2011-08-31,493.44000244140625
2011-09-30,449.6600036621094
2011-10-31,490.69000244140625
2011-11-30,492.80999755859375
2011-12-31,500.17999267578125
2012-01-31,513.989990234375
2012-02-29,542.2999877929688
2012-03-31,519.5599975585938
2012-04-30,478.8900146484375
2012-05-31,471.94000244140625
2012-06-30,489.1600036621094
2012-07-31,467.6099853515625
2012-08-31,508.3500061035156
2012-09-30,523.780029296875
2012-10-31,508.30999755859375
2012-11-30,499.3699951171875
2012-12-31,496.32000732421875
2013-01-31,503.6700134277344
2013-02-28,535.8699951171875
2013-03-31,555.02001953125
2013-04-30,563.8699951171875
2013-05-31,577.8699951171875
2013-06-30,519.0599975585938
2013-07-31,554.3099975585938
2013-08-31,516.739990234375
2013-09-30,534.8900146484375
2013-10-31,532.4400024414062
2013-11-30,517.0599975585938
2013-12-31,499.989990234375
2014-01-31,515.2000122070312
2014-02-28,528.9600219726562
2014-03-31,541.5800170898438
2014-04-30,559.3400268554688
2014-05-31,546.530029296875
2014-06-30,537.0599975585938
2014-07-31,536.3200073242188
2014-08-31,570.2000122070312
2014-09-30,573.219970703125
2014-10-31,558.7000122070312
2014-11-30,545.0800170898438
2014-12-31,542.969970703125
2015-01-31,591.5800170898438
2015-02-28,624.5599975585938
2015-03-31,650.489990234375
2015-04-30,689.010009765625
2015-05-31,711.3900146484375
2015-06-30,742.27001953125
2015-07-31,725.0599975585938
2015-08-31,687.1099853515625
2015-09-30,678.47998046875
2015-10-31,683.6300048828125
2015-11-30,688.3800048828125
2015-12-31,682.3499755859375
2016-01-31,682.7999877929688
2016-02-29,651.6199951171875
2016-03-31,688.3800048828125
2016-04-30,699.77001953125
2016-05-31,698.4500122070312
2016-06-30,675.0900268554688
2016-07-31,706.239990234375
2016-08-31,663.6900024414062
2016-09-30,681.2100219726562
2016-10-31,624.6799926757812
2016-11-30,596.1099853515625
2016-12-31,631.4400024414062
2017-01-31,616.1300048828125
2017-02-28,612.2000122070312
2017-03-31,619.280029296875
2017-04-30,628.239990234375
2017-05-31,652.0399780273438
2017-06-30,669.0399780273438
2017-07-31,650.469970703125
2017-08-31,657.8300170898438
2017-09-30,652.8200073242188
2017-10-31,694.2000122070312
2017-11-30,771.4199829101562
2017-12-31,798.4199829101562
2018-01-31,913.5700073242188
2018-02-28,857.0599975585938
2018-03-31,871.0900268554688
2018-04-30,875.9500122070312
2018-05-31,879.6599731445312
2018-06-30,818.219970703125
2018-07-31,775.52001953125
2018-08-31,816.969970703125
2018-09-30,822.27001953125
2018-10-31,648.6699829101562
2018-11-30,695.760009765625
2018-12-31,675.6500244140625
2019-01-31,716.8599853515625
2019-02-28,731.25
2019-03-31,729.3099975585938
2019-04-30,754.739990234375
2019-05-31,696.469970703125
2019-06-30,690.530029296875
2019-07-31,630.1799926757812
2019-08-31,610.5499877929688
2019-09-30,621.760009765625
2019-10-31,658.52001953125
2019-11-30,632.989990234375
2019-12-31,669.8300170898438
2020-01-31,642.47998046875
2020-02-29,610.72998046875
2020-03-31,569.0700073242188
2020-04-30,645.1799926757812
2020-05-31,713.6799926757812
2020-06-30,737.969970703125
2020-07-31,815.2999877929688
2020-08-31,848.239990234375
2020-09-30,848.1500244140625
2020-10-31,792.6500244140625
2020-11-30,886.1099853515625
2020-12-31,968.4199829101562
2021-01-31,928.72998046875
2021-02-28,913.9400024414062
2021-03-31,956.1699829101562
2021-04-30,983.4500122070312
2021-05-31,981.780029296875
2021-06-30,1029.9599609375
2021-07-31,1031.1400146484375
2021-08-31,1038.3299560546875
2021-09-30,1003.27001953125
2021-10-31,992.3300170898438
2021-11-30,965.6300048828125
2021-12-31,1033.97998046875
2022-01-31,872.8699951171875
2022-02-28,881.0700073242188
2022-03-31,944.530029296875
2022-04-30,904.75
2022-05-31,893.3599853515625
2022-06-30,745.4400024414062
2022-07-31,803.6199951171875
2022-08-31,807.0399780273438
2022-09-30,672.6500244140625
2022-10-31,695.3300170898438
2022-11-30,729.5399780273438
2022-12-31,679.2899780273438
2023-01-31,740.489990234375
2023-02-28,791.5999755859375
2023-03-31,847.52001953125
2023-04-30,842.8300170898438
2023-05-31,856.9400024414062
2023-06-30,868.239990234375
2023-07-31,935.969970703125
2023-08-31,928.4000244140625
2023-09-30,841.02001953125
2023-10-31,736.0999755859375
2023-11-30,831.6799926757812
2023-12-31,866.5700073242188
2024-01-31,799.239990234375
2024-02-29,862.9600219726562
2024-03-31,905.5
2024-04-30,868.9299926757812
2024-05-31,839.97998046875
2024-06-30,840.4400024414062
2024-07-31,803.1500244140625
2024-08-31,767.6599731445312
2024-09-30,763.8800048828125
2024-10-31,743.0599975585938
2024-11-30,678.1900024414062
2024-12-31,678.1900024414062
2025-01-31,728.2899780273438
2025-02-28,743.9600219726562
2025-03-31,672.8499755859375
2025-04-30,717.239990234375
2025-05-31,734.3499755859375
2025-06-30,781.5
2025-07-31,805.239990234375
2025-08-31,796.9099731445312
2025-09-30,841.989990234375
2025-10-31,900.4199829101562
2025-11-30,912.6699829101562
2025-12-31,925.469970703125
2026-01-31,1149.43994140625
2026-02-28,1192.780029296875
2026-03-31,1052.3900146484375
2026-04-30,1192.3499755859375
2026-05-31,1074.800048828125
2026-06-30,916.1799926757812
2026-07-31,719.760009765625
2026-08-31,801.9400024414062
