Date,close
2019-11-30,42844.5625
2019-12-31,47835.01171875
2020-01-31,48349.37109375
2020-02-29,46463.390625
2020-03-31,41236.31640625
2020-04-30,43179.390625
2020-05-31,43783.8984375
2020-06-30,45902.296875
2020-07-31,50336.05078125
2020-08-31,46945.53125
2020-09-30,50908.1015625
2020-10-31,49508.5703125
2020-11-30,58343.12890625
2020-12-31,72634.59375
2021-01-31,73531.3203125
2021-02-28,73979.6640625
2021-03-31,73317.6328125
2021-04-30,73407.71875
2021-05-31,72507.0
2021-06-30,73008.953125
2021-07-31,71018.625
2021-08-31,69390.1640625
2021-09-30,67356.6328125
2021-10-31,63447.95703125
2021-11-30,64811.44921875
2021-12-31,71495.859375
2022-01-31,66930.3359375
2022-02-28,65652.0
2022-03-31,63880.36328125
2022-04-30,61861.16015625
2022-05-31,61861.16015625
2022-06-30,52635.70703125
2022-07-31,56698.81640625
2022-08-31,55128.984375
2022-09-30,49371.234375
2022-10-31,55228.84375
2022-11-30,57832.22265625
2022-12-31,51738.21875
2023-01-31,57445.328125
2023-02-28,56696.8515625
2023-03-31,60224.62109375
2023-04-30,61636.1328125
2023-05-31,67188.078125
2023-06-30,68279.953125
2023-07-31,66010.2421875
2023-08-31,63267.703125
2023-09-30,65024.515625
2023-10-31,63598.5234375
2023-11-30,69207.375
2023-12-31,74979.453125
2024-01-31,69439.5625
2024-02-29,70108.1796875
2024-03-31,79062.2109375
2024-04-30,74360.6875
2024-05-31,70522.7265625
2024-06-30,78547.4296875
2024-07-31,80860.4921875
2024-08-31,71608.28125
2024-09-30,59604.55859375
2024-10-31,57375.44921875
2024-11-30,52529.5546875
2024-12-31,51911.93359375
2025-01-31,51131.3046875
2025-02-28,53180.4609375
2025-03-31,56735.65234375
2025-04-30,54478.0078125
2025-05-31,55165.1171875
2025-06-30,59058.8671875
2025-07-31,70515.1015625
2025-08-31,68836.171875
2025-09-30,83229.875
2025-10-31,106641.375
2025-11-30,99697.2890625
2025-12-31,119520.53125
2026-01-31,159992.046875
2026-02-28,215814.8125
2026-03-31,167015.8125
2026-04-30,220257.09375
2026-05-31,316650.78125
2026-06-30,334000.0
2026-07-31,262500.0
2026-08-31,281500.0
