Date,close
1980-01-31,161.75
1980-02-29,158.02999877929688
1980-03-31,131.0
1980-04-30,139.99000549316406
1980-05-31,150.4499969482422
1980-06-30,157.77999877929688
1980-07-31,171.80999755859375
1980-08-31,181.52000427246094
1980-09-30,187.75999450683594
1980-10-31,192.77999877929688
1980-11-30,208.14999389648438
1980-12-31,202.33999633789062
1981-01-31,197.80999755859375
1981-02-28,198.00999450683594
1981-03-31,210.17999267578125
1981-04-30,216.74000549316406
1981-05-31,223.47000122070312
1981-06-30,215.75
1981-07-31,211.6300048828125
1981-08-31,195.75
1981-09-30,180.02999877929688
1981-10-31,195.24000549316406
1981-11-30,201.3699951171875
1981-12-31,195.83999633789062
1982-01-31,188.38999938964844
1982-02-28,179.42999267578125
1982-03-31,175.64999389648438
1982-04-30,184.6999969482422
1982-05-31,178.5399932861328
1982-06-30,171.3000030517578
1982-07-31,167.35000610351562
1982-08-31,177.7100067138672
1982-09-30,187.64999389648438
1982-10-31,212.6300048828125
1982-11-30,232.30999755859375
1982-12-31,232.41000366210938
1983-01-31,248.35000610351562
1983-02-28,260.6700134277344
1983-03-31,270.79998779296875
1983-04-30,293.05999755859375
1983-05-31,308.7300109863281
1983-06-30,318.70001220703125
1983-07-31,303.9599914550781
1983-08-31,292.4200134277344
1983-09-30,296.6499938964844
1983-10-31,274.54998779296875
1983-11-30,285.6700134277344
1983-12-31,278.6000061035156
1984-01-31,268.42999267578125
1984-02-29,252.57000732421875
1984-03-31,250.77999877929688
1984-04-30,247.44000244140625
1984-05-31,232.82000732421875
1984-06-30,239.64999389648438
1984-07-31,229.6999969482422
1984-08-31,254.63999938964844
1984-09-30,249.94000244140625
1984-10-31,247.0
1984-11-30,242.39999389648438
1984-12-31,247.10000610351562
1985-01-31,278.70001220703125
1985-02-28,284.20001220703125
1985-03-31,279.20001220703125
1985-04-30,280.6000061035156
1985-05-31,290.79998779296875
1985-06-30,296.20001220703125
1985-07-31,301.29998779296875
1985-08-31,297.70001220703125
1985-09-30,280.29998779296875
